period_start,period_end,report_month,country,fnid,unit_name,country,county,sub_county,livelihood_zone_code,livelihood_zone_name,ipc_phase,humanitarian_assistance,unit_type,fewsnet_region,ipc_phase_label
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309040109,"Northeastern Pastoral Zone, As - Habito, Mandera North, Mandera, Kenya",Kenya,Mandera,Mandera North,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309050109,"Northeastern Pastoral Zone, As - Habito, Mandera South, Mandera, Kenya",Kenya,Mandera,Mandera South,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309010109,"Northeastern Pastoral Zone, Banissa, Banissa, Mandera, Kenya",Kenya,Mandera,Banissa,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C308030109,"Northeastern Pastoral Zone, Barwago, Wajir East, Wajir, Kenya",Kenya,Wajir,Wajir East,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C308040109,"Northeastern Pastoral Zone, Batalu, Wajir North, Wajir, Kenya",Kenya,Wajir,Wajir North,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309030209,"Northeastern Pastoral Zone, Bulla Mpya, Mandera East, Mandera, Kenya",Kenya,Mandera,Mandera East,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C308050209,"Northeastern Pastoral Zone, Burder, Wajir South, Wajir, Kenya",Kenya,Wajir,Wajir South,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C311010209,"Northeastern Pastoral Zone, Chari, Isiolo North, Isiolo, Kenya",Kenya,Isiolo,Isiolo North,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C311010309,"Northeastern Pastoral Zone, Cherab, Isiolo North, Isiolo, Kenya",Kenya,Isiolo,Isiolo North,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C308040309,"Northeastern Pastoral Zone, Danaba, Wajir North, Wajir, Kenya",Kenya,Wajir,Wajir North,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C308010209,"Northeastern Pastoral Zone, Dela, Eldas, Wajir, Kenya",Kenya,Wajir,Eldas,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309010209,"Northeastern Pastoral Zone, Derkale, Banissa, Mandera, Kenya",Kenya,Mandera,Banissa,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C308020109,"Northeastern Pastoral Zone, Elben, Tarbaj, Wajir, Kenya",Kenya,Wajir,Tarbaj,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C308010409,"Northeastern Pastoral Zone, Eldas, Eldas, Wajir, Kenya",Kenya,Wajir,Eldas,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C308010309,"Northeastern Pastoral Zone, El Nur/ Tula Tula, Eldas, Wajir, Kenya",Kenya,Wajir,Eldas,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309050209,"Northeastern Pastoral Zone, El Wak North, Mandera South, Mandera, Kenya",Kenya,Mandera,Mandera South,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309050309,"Northeastern Pastoral Zone, El Wak South, Mandera South, Mandera, Kenya",Kenya,Mandera,Mandera South,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309020309,"Northeastern Pastoral Zone, Fino, Lafey, Mandera, Kenya",Kenya,Mandera,Lafey,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C308060309,"Northeastern Pastoral Zone, Ganyure/Wagalla, Wajir West, Wajir, Kenya",Kenya,Wajir,Wajir West,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C311020109,"Northeastern Pastoral Zone, Garba Tulla, Isiolo South, Isiolo, Kenya",Kenya,Isiolo,Isiolo South,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309060209,"Northeastern Pastoral Zone, Gither, Mandera West, Mandera, Kenya",Kenya,Mandera,Mandera West,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309010309,"Northeastern Pastoral Zone, Guba, Banissa, Mandera, Kenya",Kenya,Mandera,Banissa,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309040209,"Northeastern Pastoral Zone, Guticha, Mandera North, Mandera, Kenya",Kenya,Mandera,Mandera North,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C308060409,"Northeastern Pastoral Zone, Hadado / Adhibohol, Wajir West, Wajir, Kenya",Kenya,Wajir,Wajir West,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C308050609,"Northeastern Pastoral Zone, Ibrahim Ure, Wajir South, Wajir, Kenya",Kenya,Wajir,Wajir South,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309030309,"Northeastern Pastoral Zone, Khalalio, Mandera East, Mandera, Kenya",Kenya,Mandera,Mandera East,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C308030209,"Northeastern Pastoral Zone, Khorof-Harar, Wajir East, Wajir, Kenya",Kenya,Wajir,Wajir East,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309010409,"Northeastern Pastoral Zone, Kiliwehiri, Banissa, Mandera, Kenya",Kenya,Mandera,Banissa,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C311020209,"Northeastern Pastoral Zone, Kinna, Isiolo South, Isiolo, Kenya",Kenya,Isiolo,Isiolo South,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C308010509,"Northeastern Pastoral Zone, Korondile, Eldas, Wajir, Kenya",Kenya,Wajir,Eldas,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309050409,"Northeastern Pastoral Zone, Kutulo, Mandera South, Mandera, Kenya",Kenya,Mandera,Mandera South,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309020509,"Northeastern Pastoral Zone, Lafey, Lafey, Mandera, Kenya",Kenya,Mandera,Lafey,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C308050709,"Northeastern Pastoral Zone, Lagboghol South, Wajir South, Wajir, Kenya",Kenya,Wajir,Wajir South,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309060309,"Northeastern Pastoral Zone, Lag Sure, Mandera West, Mandera, Kenya",Kenya,Mandera,Mandera West,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C308010609,"Northeastern Pastoral Zone, Lakole South/Basir, Eldas, Wajir, Kenya",Kenya,Wajir,Eldas,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C308060509,"Northeastern Pastoral Zone, Lakole South/Basir, Wajir West, Wajir, Kenya",Kenya,Wajir,Wajir West,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309020609,"Northeastern Pastoral Zone, Libehia, Lafey, Mandera, Kenya",Kenya,Mandera,Lafey,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309010509,"Northeastern Pastoral Zone, Malkamari, Banissa, Mandera, Kenya",Kenya,Mandera,Banissa,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309040309,"Northeastern Pastoral Zone, Marothile, Mandera North, Mandera, Kenya",Kenya,Mandera,Mandera North,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309010609,"Northeastern Pastoral Zone, Rhamu Dimtu, Banissa, Mandera, Kenya",Kenya,Mandera,Banissa,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309040509,"Northeastern Pastoral Zone, Rhamu Dimtu, Mandera North, Mandera, Kenya",Kenya,Mandera,Mandera North,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309040409,"Northeastern Pastoral Zone, Rhamu, Mandera North, Mandera, Kenya",Kenya,Mandera,Mandera North,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C308020209,"Northeastern Pastoral Zone, Sarman, Tarbaj, Wajir, Kenya",Kenya,Wajir,Tarbaj,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C311020309,"Northeastern Pastoral Zone, Sericho, Isiolo South, Isiolo, Kenya",Kenya,Isiolo,Isiolo South,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309050509,"Northeastern Pastoral Zone, Shimbir Fatuma, Mandera South, Mandera, Kenya",Kenya,Mandera,Mandera South,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309060409,"Northeastern Pastoral Zone, Takaba, Mandera West, Mandera, Kenya",Kenya,Mandera,Mandera West,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309060509,"Northeastern Pastoral Zone, Takaba South, Mandera West, Mandera, Kenya",Kenya,Mandera,Mandera West,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C308020309,"Northeastern Pastoral Zone, Tarbaj, Tarbaj, Wajir, Kenya",Kenya,Wajir,Tarbaj,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C308030309,"Northeastern Pastoral Zone, Township, Wajir East, Wajir, Kenya",Kenya,Wajir,Wajir East,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C308030409,"Northeastern Pastoral Zone, Wagberi, Wajir East, Wajir, Kenya",Kenya,Wajir,Wajir East,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309020709,"Northeastern Pastoral Zone, Waranqara, Lafey, Mandera, Kenya",Kenya,Mandera,Lafey,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C309050609,"Northeastern Pastoral Zone, Wargadud, Mandera South, Mandera, Kenya",Kenya,Mandera,Mandera South,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C308020409,"Northeastern Pastoral Zone, Wargadud, Tarbaj, Wajir, Kenya",Kenya,Wajir,Tarbaj,KE09,Northeastern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C325020105,"Northern Pastoral Zone, Angata Nanyokie, Samburu North, Samburu, Kenya",Kenya,Samburu,Samburu North,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C311010105,"Northern Pastoral Zone, Burat, Isiolo North, Isiolo, Kenya",Kenya,Isiolo,Isiolo North,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C310020105,"Northern Pastoral Zone, Butiye, Moyale, Marsabit, Kenya",Kenya,Marsabit,Moyale,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C311010205,"Northern Pastoral Zone, Chari, Isiolo North, Isiolo, Kenya",Kenya,Isiolo,Isiolo North,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C311010305,"Northern Pastoral Zone, Cherab, Isiolo North, Isiolo, Kenya",Kenya,Isiolo,Isiolo North,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C310030105,"Northern Pastoral Zone, Dukana, North Horr, Marsabit, Kenya",Kenya,Marsabit,North Horr,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C325020305,"Northern Pastoral Zone, El-Barta, Samburu North, Samburu, Kenya",Kenya,Samburu,Samburu North,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C310020205,"Northern Pastoral Zone, Golbo, Moyale, Marsabit, Kenya",Kenya,Marsabit,Moyale,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C310030205,"Northern Pastoral Zone, Illeret, North Horr, Marsabit, Kenya",Kenya,Marsabit,North Horr,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C310040105,"Northern Pastoral Zone, Karare, Saku, Marsabit, Kenya",Kenya,Marsabit,Saku,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C310010105,"Northern Pastoral Zone, Kargi/ South Horr, Laisamis, Marsabit, Kenya",Kenya,Marsabit,Laisamis,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C311020205,"Northern Pastoral Zone, Kinna, Isiolo South, Isiolo, Kenya",Kenya,Isiolo,Isiolo South,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C310010205,"Northern Pastoral Zone, Korr/ Ngurunit, Laisamis, Marsabit, Kenya",Kenya,Marsabit,Laisamis,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C310010305,"Northern Pastoral Zone, Laisamis, Laisamis, Marsabit, Kenya",Kenya,Marsabit,Laisamis,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C310010405,"Northern Pastoral Zone, Logo Logo, Laisamis, Marsabit, Kenya",Kenya,Marsabit,Laisamis,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C310010505,"Northern Pastoral Zone, Loiyangalani, Laisamis, Marsabit, Kenya",Kenya,Marsabit,Laisamis,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C310030305,"Northern Pastoral Zone, Maikona, North Horr, Marsabit, Kenya",Kenya,Marsabit,North Horr,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C310040205,"Northern Pastoral Zone, Marsabit Central, Saku, Marsabit, Kenya",Kenya,Marsabit,Saku,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C325020405,"Northern Pastoral Zone, Nachola, Samburu North, Samburu, Kenya",Kenya,Samburu,Samburu North,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C325020505,"Northern Pastoral Zone, Ndoto, Samburu North, Samburu, Kenya",Kenya,Samburu,Samburu North,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C311010405,"Northern Pastoral Zone, Ngare Mara, Isiolo North, Isiolo, Kenya",Kenya,Isiolo,Isiolo North,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C310030405,"Northern Pastoral Zone, North Horr, North Horr, Marsabit, Kenya",Kenya,Marsabit,North Horr,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C325020605,"Northern Pastoral Zone, Nyiro, Samburu North, Samburu, Kenya",Kenya,Samburu,Samburu North,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C310020505,"Northern Pastoral Zone, Obbu, Moyale, Marsabit, Kenya",Kenya,Marsabit,Moyale,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C311010505,"Northern Pastoral Zone, Oldo-Nyiro, Isiolo North, Isiolo, Kenya",Kenya,Isiolo,Isiolo North,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C310040305,"Northern Pastoral Zone, Sagante/Jaldessa, Saku, Marsabit, Kenya",Kenya,Marsabit,Saku,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C310020605,"Northern Pastoral Zone, Sololo, Moyale, Marsabit, Kenya",Kenya,Marsabit,Moyale,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C312080005,"Northern Pastoral Zone, Tigania East, Meru, Kenya",Kenya,Meru,Tigania East,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C310030505,"Northern Pastoral Zone, Turbi, North Horr, Marsabit, Kenya",Kenya,Marsabit,North Horr,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C310020705,"Northern Pastoral Zone, Uran, Moyale, Marsabit, Kenya",Kenya,Marsabit,Moyale,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C325010105,"Northern Pastoral Zone, Wamba East, Samburu East, Samburu, Kenya",Kenya,Samburu,Samburu East,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C325010205,"Northern Pastoral Zone, Wamba North, Samburu East, Samburu, Kenya",Kenya,Samburu,Samburu East,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C325010305,"Northern Pastoral Zone, Wamba West, Samburu East, Samburu, Kenya",Kenya,Samburu,Samburu East,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C325010405,"Northern Pastoral Zone, Waso, Samburu East, Samburu, Kenya",Kenya,Samburu,Samburu East,KE05,Northern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323050103,"Northwestern Agropastoral Zone, Kalapata, Turkana South, Turkana, Kenya",Kenya,Turkana,Turkana South,KE03,Northwestern Agropastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323030103,"Northwestern Agropastoral Zone, Kapedo/Napeitom, Turkana East, Turkana, Kenya",Kenya,Turkana,Turkana East,KE03,Northwestern Agropastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323030203,"Northwestern Agropastoral Zone, Katilia, Turkana East, Turkana, Kenya",Kenya,Turkana,Turkana East,KE03,Northwestern Agropastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323030303,"Northwestern Agropastoral Zone, Lokori/Kochodin, Turkana East, Turkana, Kenya",Kenya,Turkana,Turkana East,KE03,Northwestern Agropastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323040101,"Northwestern Pastoral Zone, Kaaleng/Kaikor, Turkana North, Turkana, Kenya",Kenya,Turkana,Turkana North,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C324010001,"Northwestern Pastoral Zone, Kacheliba, West Pokot, Kenya",Kenya,West Pokot,Kacheliba,KE01,Northwestern Pastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323040201,"Northwestern Pastoral Zone, Kaeris, Turkana North, Turkana, Kenya",Kenya,Turkana,Turkana North,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323060101,"Northwestern Pastoral Zone, Kakuma, Turkana West, Turkana, Kenya",Kenya,Turkana,Turkana West,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323050101,"Northwestern Pastoral Zone, Kalapata, Turkana South, Turkana, Kenya",Kenya,Turkana,Turkana South,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323060201,"Northwestern Pastoral Zone, Kalobeyei, Turkana West, Turkana, Kenya",Kenya,Turkana,Turkana West,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323020101,"Northwestern Pastoral Zone, Kalokol, Turkana Central, Turkana, Kenya",Kenya,Turkana,Turkana Central,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323020201,"Northwestern Pastoral Zone, Kanamkemer, Turkana Central, Turkana, Kenya",Kenya,Turkana,Turkana Central,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323020301,"Northwestern Pastoral Zone, Kang'Atotha, Turkana Central, Turkana, Kenya",Kenya,Turkana,Turkana Central,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323030101,"Northwestern Pastoral Zone, Kapedo/Napeitom, Turkana East, Turkana, Kenya",Kenya,Turkana,Turkana East,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C324020001,"Northwestern Pastoral Zone, Kapenguria, West Pokot, Kenya",Kenya,West Pokot,Kapenguria,KE01,Northwestern Pastoral Zone,2,False,fsc_admin_lhz,East Africa,Stressed
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323050201,"Northwestern Pastoral Zone, Kaputir, Turkana South, Turkana, Kenya",Kenya,Turkana,Turkana South,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323030201,"Northwestern Pastoral Zone, Katilia, Turkana East, Turkana, Kenya",Kenya,Turkana,Turkana East,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323050301,"Northwestern Pastoral Zone, Katilu, Turkana South, Turkana, Kenya",Kenya,Turkana,Turkana South,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323020401,"Northwestern Pastoral Zone, Kerio Delta, Turkana Central, Turkana, Kenya",Kenya,Turkana,Turkana Central,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323040301,"Northwestern Pastoral Zone, Kibish, Turkana North, Turkana, Kenya",Kenya,Turkana,Turkana North,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
2026-03-01,2026-05-01,2026-03-01,KE,KE2016C323010101,"Northwestern Pastoral Zone, Kotaruk/Lobei, Loima, Turkana, Kenya",Kenya,Turkana,Loima,KE01,Northwestern Pastoral Zone,3,False,fsc_admin_lhz,East Africa,Crisis
